poi_id,name,latitude,longitude,category
way/344549082,Rue Lapierre,46.7158094,-70.8824027,other
way/344565938,Rue des Récollets,46.3050597,-70.8759106,other
way/344565939,Rue Carrier,46.3076336,-70.8770779,other
way/344571229,Rue de la Coulée,46.6254749,-70.4797331,other
way/344571230,Rue du Domaine,46.6254601,-70.4821203,other
way/344571853,Place du Verger,46.4184292,-70.8802739,other
way/344573336,Rue Tanguay,46.6031972,-70.8711443,other
way/344573337,Rue Lacasse,46.6016636,-70.8724033,other
way/344573340,Rue Larochelle,46.6036278,-70.8729384,other
way/344627529,Gray Service Plaza,43.8245861,-70.3199996,fuel
way/344629184,Welcome Center,44.767645,-68.8865762,other
way/344630615,West Gardiner Service Plaza,44.2073841,-69.8278019,other
way/344631024,Welcome Center,43.8098878,-70.1620309,information
way/344726720,6e Rang,46.5554189,-70.6150355,other
way/345249994,Clary Lake Lane,44.2153954,-69.5680021,other
way/345249999,Hornpout Lane,44.21768,-69.5643558,other
way/345268718,Clinique d'audiologie Louis Vachon inc.,47.4064573,-68.3654949,clinic
way/345272648,Hopital Vétérinaire du Madawaska,47.4122881,-68.3725551,veterinary
way/345273414,Béton Brunswick Ltée,47.4132283,-68.3718328,other
way/345273907,Union Street Gully Pathway,44.1020671,-70.2291326,other
way/345273911,Pettingill Park Greenway,44.1049105,-70.2340457,other
way/345273914,Union Street Gully Stairway,44.1037492,-70.2330706,other
way/345288876,East End Family Medicine Center,43.6617618,-70.2524067,clinic
way/345288881,Etz Chaim Synagogue,43.6625092,-70.2529818,place_of_worship
way/345288883,Print: A Bookstore,43.6620165,-70.2528833,books
way/345288895,North School Apartments,43.662233,-70.2514751,other
way/345288905,Amato's,43.6611326,-70.2507078,convenience
way/345410743,Stony Brook,45.6708432,-70.0324231,other
way/345410745,Stony Brook,45.6659648,-70.0255131,other
way/345410752,Stony Brook,45.6553189,-70.0063811,other
way/345411638,Tom Fletcher Stream,45.6890093,-69.9661086,other
way/345411640,Black Brook,45.6654001,-69.935762,other
way/345411641,Demo Brook,45.6385135,-69.9533499,other
way/345605004,MaineHealth Parkview Campus,43.8943876,-69.9681582,clinic
way/345623347,Rue Victoria,47.3730928,-68.3278736,other
way/345623392,Rue Victoria,47.3726543,-68.3274453,other
way/345623397,Rue Victoria,47.3708451,-68.3256215,other
way/345623618,Avenue Saint-Georges,47.3701429,-68.3243895,other
way/345623860,Boulevard Hébert,47.3732306,-68.3161357,other
way/345624731,Boulevard Hébert,47.3697871,-68.3226007,other
way/345627366,L'Écluse - halte gourmande,47.3669078,-68.3228405,restaurant
way/345641575,Route des Érables,46.4036846,-70.8899382,other
way/345733547,Shore Trail,44.1300478,-68.444717,other
way/345744790,Garden Point Trail,44.1321768,-68.4387432,other
way/345744791,Alex the Great Trail,44.1316109,-68.4370811,other
way/345744795,Southwest Shore Trail,44.1242733,-68.4400903,other
way/345744797,Spring Head Trail,44.1268036,-68.4383355,other
way/345744798,Spring Head Trail,44.1282458,-68.4357942,other
way/345744799,Tamerack Trail,44.1299887,-68.443564,other
way/345744801,Twisty Tree Trail,44.1272911,-68.4345246,other
way/345763553,Sheep Pasture Head,44.1274253,-68.4471647,grassland
way/345763554,Southwest Cove,44.1263496,-68.4448083,beach
way/345763556,Spindle Cove,44.1306201,-68.4443518,beach
way/345767693,East Cove,44.1300324,-68.4370588,beach
way/345772781,Schooner Cove,44.1254623,-68.4382165,beach
way/345772787,Garden Point,44.1324085,-68.4368912,scree
way/345774107,Fletcher Ponds,45.6794572,-69.9390382,water
way/345774122,Roderique Pond,45.6545466,-69.9275969,water
way/345774160,Tom Fletcher Stream,45.6635647,-69.9197792,other
way/345787350,Sarah Smith Foundation,44.1301631,-68.4437851,ruins
way/345787351,Barn Foundation,44.1300567,-68.4402734,ruins
way/345787352,House Foundation,44.131421,-68.4384882,ruins
way/345787353,Store Foundation,44.1324528,-68.4377363,ruins
way/346076753,Duff Road,44.0757338,-70.3976034,other
way/346076757,Page Road,44.0716449,-70.4045699,other
way/346076760,Poland Place,44.0733231,-70.4014228,other
way/346077404,Hilt Hollow,44.0651961,-70.4012097,other
way/346097478,Evergreen Drive,44.5503313,-69.6827178,other
way/346097480,First Park,44.5468544,-69.6835075,other
way/346097482,First Park,44.5512595,-69.6820929,other
way/346097484,First Park,44.5469224,-69.6833818,other
way/346097487,Highland Drive,44.5489837,-69.6898958,other
way/346097489,Highland Drive,44.5487993,-69.6899172,other
way/346097492,Technology,44.5515372,-69.6827134,other
way/346120162,Dead River,45.3396896,-70.0439414,other
way/346558909,Rue Chopin,46.7008076,-71.0634109,other
way/346558919,Rue De Vinci,46.6997732,-71.0656714,other
way/346578280,Mechanics Hall,43.6562546,-70.2611625,building
way/346578287,Maine College of Art – Porteous Building,43.6556676,-70.2607869,other
way/346590544,Footbridge Lane,44.5510848,-70.5358519,other
way/346660837,Coady Lane,44.3095886,-69.9737122,other
way/346660838,Coady Lane,44.3095429,-69.9731638,other
way/346963049,Crescent Surf Road,43.340002,-70.5330332,other
way/346993805,Doughty Drive,44.7876287,-68.7651259,other
way/347334631,Amory Lane,44.3848243,-68.2116468,other
way/347337713,Rue Cazeau,46.9521278,-71.0477945,other
way/347337716,2e Rue,46.9518499,-71.0459845,other
way/347399821,Manoir Anne Lemieux,47.3774942,-68.3094067,social_facility
way/347780804,Maynard Road,45.6753467,-69.7913205,other
way/347781026,Maynard's in Maine,45.6755468,-69.7889843,other
way/347781100,Lauras Way,45.6689594,-69.7911568,other
way/347781105,Brassua Lake Road,45.6853437,-69.8528723,other
way/348410650,Rue Roy,46.6036646,-70.8720196,other
way/348680367,Rue Ferland,46.3998356,-70.5097368,other
way/348682171,Avenue Bolduc,46.2252388,-71.0700552,other
way/348682172,Avenue Turcotte,46.222071,-71.0723175,other
