region_id,name,latitude,longitude,admin_level,boundary,place,country,state,county,city,parent_name,source_type
way/555948759,Victory Place,51.5105338,-0.0347484,neighbourhood,,neighbourhood,,,,,,way
way/560551488,Royal Wharf,51.5003853,0.0281214,neighbourhood,,neighbourhood,,,,,,way
way/565189543,Saint John's Estate,51.5319771,-0.0846641,neighbourhood,,neighbourhood,,,,,,way
way/585508383,Locton Estate,51.5374373,-0.0273251,neighbourhood,,neighbourhood,,,,,,way
way/589673135,Lime Quarter,51.522069,-0.0177693,neighbourhood,,neighbourhood,,,,,,way
way/605111978,St Pancras Way Estate,51.5427867,-0.1359645,neighbourhood,,neighbourhood,,,,,,way
way/608139644,River Thames,51.5088653,-0.0940455,6,administrative,,,,,,,way
way/608139656,River Thames,51.501084,-0.0390092,8,administrative,,,,,,,way
way/608139670,River Thames,51.507384,-0.083301,6,administrative,,,,,,,way
way/608139710,River Thames,51.5041577,-0.0531024,8,administrative,,,,,,,way
way/608139765,River Thames,51.5062026,-0.0778384,8,administrative,,,,,,,way
way/613586147,New Providence Wharf,51.5062114,-0.0049999,neighbourhood,,neighbourhood,,,,,,way
way/617439828,Ledbury Estate,51.4805827,-0.0628056,neighbourhood,,neighbourhood,,,,,,way
way/618492004,Tustin Estate,51.4804119,-0.055566,neighbourhood,,neighbourhood,,,,,,way
way/656481077,Chobham Manor,51.5490737,-0.0119989,neighbourhood,,neighbourhood,,,,,,way
way/659395306,Triptych Bankside,51.5069853,-0.0972773,neighbourhood,,neighbourhood,,,,,,way
way/669441093,Goodmans Fields,51.5133859,-0.069173,neighbourhood,,neighbourhood,,,,,,way
way/679509939,Bayliss Old School,51.492274,-0.1147101,neighbourhood,,neighbourhood,,,,,,way
way/684616535,Westferry Estate,51.4901687,-0.020062,neighbourhood,,neighbourhood,,,,,,way
way/688180657,Manchester Grove Estate,51.4878422,-0.0119905,neighbourhood,,neighbourhood,,,,,,way
way/690852696,Wilcove Estate,51.5228274,-0.1680949,neighbourhood,,neighbourhood,,,,,,way
way/691918116,Fisherton Street Estate,51.5250313,-0.1717616,neighbourhood,,neighbourhood,,,,,,way
way/692798681,Wharncliffe Gardens Estate,51.5266903,-0.1739562,neighbourhood,,neighbourhood,,,,,,way
way/697821713,Townsend Estate,51.5352206,-0.1674646,neighbourhood,,neighbourhood,,,,,,way
way/702183477,Boundary Estate,51.5384229,-0.1824999,neighbourhood,,neighbourhood,,,,,,way
way/719632200,Fish Island Village,51.540001,-0.0239257,neighbourhood,,neighbourhood,,,,,,way
way/721847768,Lydford Estate,51.5271989,-0.2022108,neighbourhood,,neighbourhood,,,,,,way
way/723803857,Mozart Estate,51.5306582,-0.2066524,neighbourhood,,neighbourhood,,,,,,way
way/728781873,Carlton Gate,51.5223131,-0.1952966,neighbourhood,,neighbourhood,,,,,,way
way/728882226,Brunswick Close Estate,51.5264693,-0.1023152,neighbourhood,,neighbourhood,,,,,,way
way/728959897,Brindley Estate,51.5214048,-0.1945124,neighbourhood,,neighbourhood,,,,,,way
way/729854513,John Aird Court,51.5211533,-0.1789488,neighbourhood,,neighbourhood,,,,,,way
way/733129292,Maiden Lane Community,51.5421051,-0.1281926,neighbourhood,,neighbourhood,,,,,,way
way/736562678,Zenith Building,51.5123977,-0.0377356,neighbourhood,,neighbourhood,,,,,,way
way/741784394,Wyke Estate,51.5459419,-0.0441586,neighbourhood,,neighbourhood,,,,,,way
way/747158592,Packington Estate,51.5350828,-0.0952721,neighbourhood,,neighbourhood,,,,,,way
way/757533858,Brunel Estate,51.5196444,-0.1974824,neighbourhood,,neighbourhood,,,,,,way
way/766605320,Longlands Court,51.5134606,-0.201855,neighbourhood,,neighbourhood,,,,London,,way
way/768286291,Portobello Court,51.5141912,-0.2028112,neighbourhood,,neighbourhood,,,,,,way
way/784558349,Allom & Barlow Estate,51.5136888,-0.2124192,neighbourhood,,neighbourhood,,,,,,way
way/787916408,Henry Dickens Court,51.509973,-0.2151814,neighbourhood,,neighbourhood,,,,,,way
way/792846969,Woodsford Square,51.5038153,-0.209464,neighbourhood,,neighbourhood,,,,,,way
way/792982144,Somerset Square,51.5008859,-0.2073602,neighbourhood,,neighbourhood,,,,,,way
way/795888863,The Phillimore Estate,51.501215,-0.197756,neighbourhood,,neighbourhood,,,,,,way
way/796382632,River Thames,51.5007569,0.0223492,8,administrative,,,,,,,way
way/804847433,Chelsea Barracks,51.4893025,-0.1546741,neighbourhood,,neighbourhood,,,,,,way
way/809223133,Empress Works,51.5337877,-0.0584065,neighbourhood,,neighbourhood,,,,,,way
way/814252339,Cremourne Estate,51.4825753,-0.1772119,neighbourhood,,neighbourhood,,,,,,way
way/814535859,River Thames,51.480107,-0.1709144,8,administrative,,,,,,,way
way/816331595,Herbert Butler Estate,51.5483377,-0.035784,neighbourhood,,neighbourhood,,,,,,way
way/824501401,Guiness Estate/Trust,51.481076,-0.1820416,neighbourhood,,neighbourhood,,,,,,way
way/840239394,Tanswell Estate,51.5005624,-0.1098522,neighbourhood,,neighbourhood,,,,,,way
way/842036424,Regents Park Estate,51.5306535,-0.1419691,neighbourhood,,neighbourhood,,,,,,way
way/848661998,Wilton Estate,51.5447669,-0.0637763,neighbourhood,,neighbourhood,,,,,,way
way/852131959,Stonebridge Estate,51.5374052,-0.0743585,neighbourhood,,neighbourhood,,,,,,way
way/856936819,River Thames,51.4836097,-0.1569428,8,administrative,,,,,,,way
way/857284754,River Thames,51.4848494,-0.1396611,8,administrative,,,,,,,way
way/857284757,River Thames,51.4978329,-0.1204806,8,administrative,,,,,,,way
way/860421854,River Thames,51.4810099,-0.2325755,8,administrative,,,,,,,way
way/865584466,Marlborough,51.4944656,-0.1662205,neighbourhood,,neighbourhood,,,,London,,way
way/866397126,Wiltshire Close Estate,51.4931864,-0.1646459,neighbourhood,,neighbourhood,,,,,,way
way/870259741,The Bromptons,51.4909019,-0.1744422,neighbourhood,,neighbourhood,,,,,,way
way/873350613,Weedington Road Estate,51.5511377,-0.1520771,neighbourhood,,neighbourhood,,,,,,way
way/878495470,Tregunter Estate,51.4855994,-0.1880225,neighbourhood,,neighbourhood,,,,,,way
way/882512475,Abbots Manor Estate,51.4902131,-0.1468857,neighbourhood,,neighbourhood,,,,,,way
way/893087648,Caxton Street Works,51.5110062,0.0126383,neighbourhood,,neighbourhood,,,,,,way
way/893228540,Pond House,51.4917793,-0.1703669,neighbourhood,,neighbourhood,,,,,,way
way/893249193,Samuel Lewis Trust Dwellings,51.4916423,-0.1695791,neighbourhood,,neighbourhood,,,,,,way
way/896303071,Wyvil Estate,51.4805737,-0.1267209,neighbourhood,,neighbourhood,,,,,,way
way/899490525,Upton Gardens,51.531901,0.0388874,neighbourhood,,neighbourhood,,,,,,way
way/906846486,The Pavilions,51.5419158,-0.1198209,neighbourhood,,neighbourhood,,,,,,way
